"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2019","2019",100,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2000","2000",8882.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2001","2001",8909.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2002","2002",8940.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2003","2003",8975.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2004","2004",9011.4,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2005","2005",9047.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2006","2006",9113.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2007","2007",9182.9,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2008","2008",9256.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2009","2009",9340.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2010","2010",9415.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2011","2011",9482.9,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2012","2012",9555.9,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2013","2013",9644.9,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2014","2014",9747.4,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2015","2015",9851,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2016","2016",9995.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2017","2017",10120.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2018","2018",10230.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SWE","Sweden","2019","2019",10327.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2000","2000",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2001","2001",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2002","2002",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2003","2003",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2004","2004",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2005","2005",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2006","2006",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2007","2007",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2008","2008",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2009","2009",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2010","2010",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2011","2011",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2012","2012",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2013","2013",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2014","2014",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2015","2015",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2016","2016",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2017","2017",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2018","2018",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","CHE","Switzerland","2019","2019",100,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2000","2000",7265,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2001","2001",7301,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2002","2002",7345,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2003","2003",7373,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2004","2004",7384,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2005","2005",7436,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2006","2006",7478,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2007","2007",7538,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2008","2008",7616,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2009","2009",7709,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2010","2010",7780,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2011","2011",7863,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2012","2012",7953,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2013","2013",8046,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2014","2014",8147,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2015","2015",8245,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2016","2016",8334,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2017","2017",8397,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2018","2018",8459,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","CHE","Switzerland","2019","2019",8526,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2002","2002",69.8,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2003","2003",71.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2004","2004",83.8,"B","Break"
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2005","2005",86.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2006","2006",90.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2007","2007",93.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2008","2008",93.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2009","2009",94,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2010","2010",96.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2011","2011",97.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2012","2012",98.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2013","2013",98,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2014","2014",98.4,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2015","2015",98.4,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2016","2016",98.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2017","2017",99.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2018","2018",98.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","TUR","Turkey","2019","2019",98.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2002","2002",46318.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2003","2003",48094.5,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2004","2004",56990.6,"B","Break"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2005","2005",59647.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2006","2006",62946.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2007","2007",65779.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2008","2008",66676.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2009","2009",68238.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2010","2010",70921.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2011","2011",72954.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2012","2012",74256.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2013","2013",75140.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2014","2014",76445.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2015","2015",77510.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2016","2016",78402,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2017","2017",80189.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2018","2018",80781.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","TUR","Turkey","2019","2019",82178.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2000","2000",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2001","2001",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2002","2002",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2003","2003",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2004","2004",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2005","2005",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2006","2006",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2007","2007",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2008","2008",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2009","2009",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2010","2010",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2011","2011",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2012","2012",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2013","2013",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2015","2015",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2016","2016",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2017","2017",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2018","2018",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","GBR","United Kingdom","2019","2019",100,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2000","2000",58886,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2001","2001",59113,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2002","2002",59322,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2003","2003",59554,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2004","2004",59834,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2005","2005",60209,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2006","2006",60587,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2007","2007",60975,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2008","2008",61384,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2009","2009",61792,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2010","2010",62262,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2011","2011",63285,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2012","2012",63705,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2013","2013",64106,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2014","2014",64600,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2015","2015",65110,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2016","2016",65648,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2017","2017",66040,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2018","2018",66436,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","GBR","United Kingdom","2019","2019",66797,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2004","2004",93.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2005","2005",94.1,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2006","2006",95.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2007","2007",96.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2008","2008",96,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2009","2009",95.7,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2010","2010",94.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2011","2011",94,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2012","2012",93.7,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2013","2013",93.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2014","2014",93.9,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2015","2015",94,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2016","2016",94,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2017","2017",94.1,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2018","2018",94.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2019","2019",95,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","EST","Estonia","2020","2020",95.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","EST","Estonia","2004","2004",1271.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","EST","Estonia","2005","2005",1271.4,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","EST","Estonia","2006","2006",1278,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","EST","Estonia","2007","2007",1287.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","EST","Estonia","2008","2008",1281.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","EST","Estonia","2009","2009",1276.4,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","EST","Estonia","2010","2010",1256.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","EST","Estonia","2011","2011",1245.5,,
